"Dominican Republic","2.6","0","2.6","2.7","0","2.7","2.8","0","2.8","2.9","0","2.9","3","0","3","3","0","3","3.1","0","3.1","3","0","3","3","0","3","3","0","3","3","0","3","3","0","3","2.9","0","2.9","3","0","3","2.8","0","2.8","2.6","0","2.6","2.4","0","2.4","2.4","0","2.4"
"Ecuador","0.7","0","0.7","0.7","0","0.7","0.7","0","0.7","0.8","0","0.8","0.7","0","0.7","0.8","0","0.8","0.8","0","0.8","0.8","0","0.8","0.9","0","0.9","0.9","0","0.9","0.9","0","0.9","1","0","1","1","0","1","1","0","1","1.1","0","1.1","1.1","0","1.1","1.2","0","1.2","1.3","0","1.3"
"Egypt","0.9","0","0.9","0.9","0","0.9","0.9","0","0.9","1","0","1","1","0","1","1.1","0","1.1","1.1","0","1.1","1.2","0","1.2","1.2","0","1.2","1.3","0","1.3","1.3","0","1.3","1.4","0","1.4","1.4","0","1.4","1.4","0","1.4","1.4","0","1.4","1.4","0","1.4","1.4","0","1.4","1.4","0","1.4"
"El Salvador","0.5","0","0.5","0.5","0","0.5","0.6","0","0.6","0.6","0","0.6","0.7","0","0.7","0.7","0","0.7","0.8","0","0.8","0.8","0","0.8","0.9","0","0.9","1","0","1","1","0","1","1.1","0","1.1","1.2","0","1.2","1.3","0","1.3","1.4","0","1.4","1.5","0","1.5","1.7","0","1.7","1.8","0","1.8"
"Equatorial Guinea","3","0","3","3","0","3","3.2","0","3.2","3.3","0","3.3","3.6","0","3.6","3.7","0","3.7","3.9","0","3.9","4","0","4","4.1","0","4.1","4.1","0","4.1","4","0","4","4.1","0","4.1","4.2","0","4.2","4.3","0","4.3","4.3","0","4.3","4.2","0","4.2","4.3","0","4.3","4.6","0","4.6"
"Eritrea","3.4","0","3.4","3.5","0","3.5","3.6","0","3.6","3.7","0","3.7","3.8","0","3.8","3.9","0","3.9","4","0","4","4","0","4","4.1","0","4.1","4.2","0","4.2","4.3","0","4.3","4.5","0","4.5","4.6","0","4.6","4.7","0","4.7","4.8","0","4.8","4.8","0","4.8","4.8","0","4.8","4.7","0","4.7"
"Estonia","0","0","0","0","0","0","0.1","0","0.1","0.1","0","0.1","0","0","0","0.1","0","0.1","0.4","0","0.4","0.4","0","0.4","0.4","0","0.4","0.3","0","0.3","0.4","0","0.4","0.2","0","0.2","0.2","0","0.2","0.3","0","0.3","0.5","0","0.5","0.7","0","0.7","1.1","0","1.1","1","0","1"
"Eswatini","2.5","0","2.5","2.6","0","2.6","2.7","0","2.7","2.7","0","2.7","2.8","0","2.8","2.9","0","2.9","2.9","0","2.9","3","0","3","3","0","3","3","0","3","3.1","0","3.1","3.1","0","3.1","3.1","0","3.1","3.2","0","3.2","3.2","0","3.2","3.3","0","3.3","3.4","0","3.4","3.4","0","3.4"
"Ethiopia","4.9","0","4.9","5","0","5","5.1","0","5.1","5.2","0","5.2","5.4","0","5.4","5.7","0","5.7","6.3","0","6.3","6.7","0","6.7","7","0","7","7","0","7","7.1","0","7.1","7.1","0","7.1","7","0","7","6.8","0","6.8","6.6","0","6.6","6.3","0","6.3","6","0","6","5.8","0","5.8"
"Fiji","1.1","0","1.1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1.1","0","1.1","1.1","0","1.1","1","0","1","1","0","1","0.9","0","0.9","0.8","0","0.8","0.8","0","0.8","0.8","0","0.8"
"Finland","0.1","0","0.1","0.1","0","0.1","0.1","0","0.1","0.1","0","0.1","0.1","0","0.1","0.1","0","0.1","0.1","0","0.1","0.1","0","0.1","0.1","0","0.1","0.1","0","0.1","0.1","0","0.1","0.1","0","0.1","0.1","0","0.1","0.1","0","0.1","0.1","0","0.1","0.1","0","0.1","0.1","0","0.1","0","0","0"
"France","0.2","0","0.2","0.2","0","0.2","0.2","0","0.2","0.2","0","0.2","0.2","0","0.2","0.2","0","0.2","0.1","0","0.1","0.1","0","0.1","0.1","0","0.1","0.2","0","0.2","0.1","0","0.1","0.2","0","0.2","0.1","0","0.1","0.2","0","0.2","0.2","0","0.2","0.2","0","0.2","0.2","0","0.2","0.2","0","0.2"
"Gabon","3.2","0","3.2","3.2","0","3.2","3.3","0","3.3","3.3","0","3.3","3.3","0","3.3","3.3","0","3.3","3.3","0","3.3","3.3","0","3.3","3.3","0","3.3","3.3","0","3.3","3.2","0","3.2","3.2","0","3.2","3.1","0","3.1","3.2","0","3.2","3.2","0","3.2","3.2","0","3.2","3.1","0","3.1","3.1","0","3.1"
